Lead PI,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Treadclimber,CAM16426 DSETDIR,12/10/2015,12/10/2015,12/7/2015,34,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,12/10/2015,12/7/2015,2,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,12/11/2015,12/11/2015,12/7/2015,22,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,12/12/2015,12/12/2015,12/7/2015,36,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,12/12/2015,12/7/2015,4,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,12/13/2015,12/13/2015,12/7/2015,40,Electronic - Short Form,Web
Treadclimber,CAM16426 DSETDIR,,12/13/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Home Gyms,CAM27401 DEFAULTADID,12/13/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM28795 dsegsf08,12/12/2015,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM30971 icastsf09buytc,12/7/2015,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,12/7/2015,12/7/2015,12/7/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,12/8/2015,12/8/2015,12/7/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,12/9/2015,12/9/2015,12/7/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,12/10/2015,12/10/2015,12/7/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,12/11/2015,12/11/2015,12/7/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,12/12/2015,12/12/2015,12/7/2015,8,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,12/13/2015,12/13/2015,12/7/2015,11,Electronic - Short Form,Web
Treadclimber,CAM36075 dsetsf11a,,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,12/7/2015,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,12/8/2015,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,12/10/2015,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,12/10/2015,12/10/2015,12/7/2015,22,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,12/11/2015,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,12/13/2015,12/13/2015,12/7/2015,102,Electronic - Short Form,Web
Treadclimber,CAM36077 dsetsf11c,,12/13/2015,12/7/2015,8,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/7/2015,12/7/2015,12/7/2015,31,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,12/7/2015,12/7/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/8/2015,12/8/2015,12/7/2015,11,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/9/2015,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,12/8/2015,12/7/2015,3,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/9/2015,12/9/2015,12/7/2015,15,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/10/2015,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,12/9/2015,12/7/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/10/2015,12/10/2015,12/7/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,12/10/2015,12/7/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/11/2015,12/11/2015,12/7/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/12/2015,12/12/2015,12/7/2015,22,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,12/12/2015,12/7/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,12/13/2015,12/13/2015,12/7/2015,14,Electronic - Short Form,Web
Treadclimber,CAM36078 dsetsf11d,,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/7/2015,12/7/2015,12/7/2015,86,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/8/2015,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,12/7/2015,12/7/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/8/2015,12/8/2015,12/7/2015,51,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/11/2015,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,12/8/2015,12/7/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/9/2015,12/9/2015,12/7/2015,41,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,12/9/2015,12/7/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/10/2015,12/10/2015,12/7/2015,51,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,12/10/2015,12/7/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/11/2015,12/11/2015,12/7/2015,85,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,12/11/2015,12/7/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/12/2015,12/12/2015,12/7/2015,96,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,12/12/2015,12/7/2015,6,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,12/13/2015,12/13/2015,12/7/2015,101,Electronic - Short Form,Web
Treadclimber,CAM36079 dsetsf11e,,12/13/2015,12/7/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36102 SAWSF11C,12/13/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36103 SAWSF11D,12/13/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,12/11/2015,12/11/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM36104 SAWSF11E,,12/11/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Revolution,CAM36104 SAWSF11E,,12/11/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,,12/11/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,12/12/2015,12/12/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,,12/13/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36104 SAWSF11E,12/8/2015,12/8/2015,12/7/2015,1,Electronic - Short Form,Third Party Call Center - Evolve
Treadclimber,CAM36104 SAWSF11E,12/13/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Third Party Call Center - West
Treadclimber,CAM36298 dsetsf11g,12/7/2015,12/7/2015,12/7/2015,15,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,12/8/2015,12/8/2015,12/7/2015,15,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,12/10/2015,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,12/8/2015,12/7/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,12/9/2015,12/9/2015,12/7/2015,10,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,12/10/2015,12/10/2015,12/7/2015,9,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,12/11/2015,12/11/2015,12/7/2015,16,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,12/12/2015,12/12/2015,12/7/2015,4,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,12/13/2015,12/13/2015,12/7/2015,16,Electronic - Short Form,Web
Treadclimber,CAM36298 dsetsf11g,,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36605 SAWSF12A,12/10/2015,12/10/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,12/11/2015,12/11/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,12/12/2015,12/12/2015,12/7/2015,2,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,12/13/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,,12/13/2015,12/7/2015,2,Electronic - Short Form,Call Center Internal
Treadclimber,CAM36605 SAWSF12A,12/12/2015,12/12/2015,12/7/2015,1,Electronic - Short Form,Third Party Call Center - West
Treadclimber,CAM36605 SAWSF12A,12/13/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Third Party Call Center - West
Treadclimber,CAM36608 dsetsf12a,12/7/2015,12/7/2015,12/7/2015,103,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/8/2015,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,12/7/2015,12/7/2015,8,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/8/2015,12/8/2015,12/7/2015,103,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/9/2015,12/8/2015,12/7/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,12/8/2015,12/7/2015,12,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/9/2015,12/9/2015,12/7/2015,136,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/10/2015,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/11/2015,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,12/9/2015,12/7/2015,5,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/10/2015,12/10/2015,12/7/2015,74,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/14/2015,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/16/2015,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,1/21/2016,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,12/10/2015,12/7/2015,8,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/11/2015,12/11/2015,12/7/2015,140,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/13/2015,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/14/2015,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,1/24/2016,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,12/11/2015,12/7/2015,7,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/12/2015,12/12/2015,12/7/2015,305,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/13/2015,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,1/13/2016,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,12/12/2015,12/7/2015,17,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/13/2015,12/13/2015,12/7/2015,286,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/14/2015,12/13/2015,12/7/2015,2,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,12/16/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,2/23/2016,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,2/27/2016,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Treadclimber,CAM36608 dsetsf12a,,12/13/2015,12/7/2015,24,Electronic - Short Form,Web
Treadclimber,CAM36609 dsetsf12b,12/13/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/7/2015,12/7/2015,12/7/2015,53,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,2/21/2016,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,12/7/2015,12/7/2015,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/8/2015,12/8/2015,12/7/2015,86,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,12/8/2015,12/7/2015,9,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/9/2015,12/9/2015,12/7/2015,77,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/14/2015,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,12/9/2015,12/7/2015,6,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/10/2015,12/10/2015,12/7/2015,47,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,12/10/2015,12/7/2015,9,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/11/2015,12/11/2015,12/7/2015,93,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,1/9/2016,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,12/11/2015,12/7/2015,10,Electronic - Short Form,Web
Treadclimber,CAM44172 dseesf14a,,12/11/2015,12/7/2015,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/12/2015,12/12/2015,12/7/2015,45,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/13/2015,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,1/5/2016,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,1/30/2016,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,12/12/2015,12/7/2015,11,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/13/2015,12/13/2015,12/7/2015,48,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,12/14/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44172 dseesf14a,,12/13/2015,12/7/2015,8,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44187 dseesf14c,12/7/2015,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44187 dseesf14c,12/10/2015,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44187 dseesf14c,12/16/2015,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44187 dseesf14c,12/12/2015,12/12/2015,12/7/2015,9,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44187 dseesf14c,,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44187 dseesf14c,12/13/2015,12/13/2015,12/7/2015,6,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/7/2015,12/7/2015,12/7/2015,23,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,,12/7/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/8/2015,12/8/2015,12/7/2015,10,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/9/2015,12/9/2015,12/7/2015,21,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,2/8/2016,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,,12/9/2015,12/7/2015,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/10/2015,12/10/2015,12/7/2015,14,Electronic - Short Form,Web
Bowflex Body,CAM44191 dseesf14d,,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,,12/10/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/11/2015,12/11/2015,12/7/2015,22,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,,12/11/2015,12/7/2015,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/12/2015,12/12/2015,12/7/2015,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/13/2015,12/13/2015,12/7/2015,15,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44191 dseesf14d,12/14/2015,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,12/7/2015,12/7/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,12/8/2015,12/8/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,12/9/2015,12/9/2015,12/7/2015,6,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,12/10/2015,12/10/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,2/1/2016,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,12/10/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,12/11/2015,12/11/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,12/12/2015,12/12/2015,12/7/2015,15,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,12/12/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,12/13/2015,12/13/2015,12/7/2015,15,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44213 dseesf14b,,12/13/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,,12/7/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Catalog,CAM44215 SAWDSEESF14A,,12/8/2015,12/7/2015,3,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,,12/8/2015,12/7/2015,3,Electronic - Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44215 SAWDSEESF14A,,12/8/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,12/10/2015,12/10/2015,12/7/2015,2,Electronic - Short Form,Call Center Internal
Bowflex Catalog,CAM44215 SAWDSEESF14A,,12/12/2015,12/7/2015,2,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,,12/12/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Treadclimber,CAM44218 SAWDSEESF14D,,12/7/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45387 DSEESF14E,12/8/2015,12/8/2015,12/7/2015,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,12/9/2015,12/9/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,12/10/2015,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,,12/10/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,12/11/2015,12/11/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,12/12/2015,12/12/2015,12/7/2015,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,12/13/2015,12/13/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45387 DSEESF14E,,12/13/2015,12/7/2015,3,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,12/7/2015,12/7/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,12/8/2015,12/8/2015,12/7/2015,8,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,12/9/2015,12/9/2015,12/7/2015,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,12/10/2015,12/10/2015,12/7/2015,7,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,12/11/2015,12/11/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,12/12/2015,12/12/2015,12/7/2015,6,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,12/13/2015,12/13/2015,12/7/2015,11,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45388 DSEESF14F,,12/13/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45797 DSEESF14G,,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,12/8/2015,12/7/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45798 DSEESF14H,12/7/2015,12/7/2015,12/7/2015,13,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,12/7/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,12/8/2015,12/8/2015,12/7/2015,30,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,12/8/2015,12/7/2015,7,Electronic - Short Form,Web
Treadclimber,CAM45798 DSEESF14H,,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,12/9/2015,12/9/2015,12/7/2015,11,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,12/9/2015,12/7/2015,3,Electronic - Short Form,Web
Treadclimber,CAM45798 DSEESF14H,,12/9/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,12/10/2015,12/10/2015,12/7/2015,26,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,12/11/2015,12/11/2015,12/7/2015,26,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,12/11/2015,12/7/2015,6,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,12/12/2015,12/12/2015,12/7/2015,5,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,12/13/2015,12/13/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,,12/13/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45799 DSEESF14I,12/8/2015,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45799 DSEESF14I,12/9/2015,12/9/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45799 DSEESF14I,,12/11/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45799 DSEESF14I,12/12/2015,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45799 DSEESF14I,,12/12/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45799 DSEESF14I,12/13/2015,12/13/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,12/7/2015,12/7/2015,12/7/2015,61,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,12/8/2015,12/7/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,,12/7/2015,12/7/2015,11,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,12/8/2015,12/8/2015,12/7/2015,40,Electronic - Short Form,Web
Bowflex Body,CAM45800 DSEESF14J,,12/8/2015,12/7/2015,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,,12/8/2015,12/7/2015,2,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,12/9/2015,12/9/2015,12/7/2015,16,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,,12/9/2015,12/7/2015,4,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,12/10/2015,12/10/2015,12/7/2015,37,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45800 DSEESF14J,12/12/2015,12/10/2015,12/7/2015,1,Electronic - Short Form,Web
