Internal ID,AdID PI,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,Item,Kits,Value (Product + Shipping)
46302895,Bowflex Brand,Bowflex HVT,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100551-PS3 HVT Protection Plan - 3 Years (90 days),0,139.00
46302895,Bowflex Brand,Bowflex HVT,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
46303204,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46303204,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,99.00
46303204,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/24/2017,7/25/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,169.00
46303206,Bowflex Catalog,Bowflex Max Trainer,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,7/24/2017,7/25/2017,100358 BFX MAX TRAINER M3,1,1049.00
46303314,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,10071 Rod Pack  410# upgrade,0,109.99
46303415,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46303836,Bowflex Home Gyms,Bowflex HVT,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/25/2017,100551 Bowflex HVT,1,1799.00
46303836,Bowflex Home Gyms,Bowflex HVT,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/25/2017,100551-PS5 HVT Protection Plan - 5 years (90 days),0,179.00
46303836,Bowflex Home Gyms,Bowflex HVT,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/25/2017,IHA-100551 Bowflex HVT Assembly,0,249.00
46303837,Treadclimber,Treadclimber,Online Search,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
46303941,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45732 DOSBIESL7,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100358 BFX MAX TRAINER M3,1,1049.00
46304166,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100358 BFX MAX TRAINER M3,1,1049.00
46304166,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,IHA-100358 MAX TRAINER M3 Assembly,0,169.00
46304166,Bowflex Max Trainer,Treadclimber,Online Search,CAM44223 SAWDOSBIE,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,108.99
46304374,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM49688 SAWDOSBI,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,IHA - BFX ROD GYM BFX RETAIL ROD GYM ASSEMBLY,0,299.00
46304383,Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100358 BFX MAX TRAINER M3,1,1099.00
46304700,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,10071 Rod Pack  410# upgrade,0,109.99
46304700,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,0,23.98
46304801,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,1999.00
46304801,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46304909,Treadclimber,Bowflex Catalog,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,7/24/2017,7/25/2017,003-4172 Bfx Camelbak Btl (BPA Free)red,0,13.99
46304909,Treadclimber,Bowflex Home Gyms,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,7/24/2017,7/25/2017,003-4182 Bowflex Towel,0,13.99
46304909,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,7/24/2017,7/25/2017,IHA-100457 BOWFLEX TC200 ASSEMBLY,0,249.00
46304913,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51537 HICNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,355.40
46304913,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51537 HICNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100406 BFX SELECTTECH 560 STAND,0,104.30
46304913,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51537 HICNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100340 BFX 4.1 Bench,0,139.30
46304913,Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Short Form,CAM51537 HICNN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100405-PS1 BST560 Protection Plan - 1 yr parts/2 yrs electr (90 days),0,39.00
46305333,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46305333,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,100359-PS3 M5 Protection Plan - 3 Years (90 Days),0,129.00
46305334,Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,7/24/2017,7/25/2017,IHA-100457 BOWFLEX TC200 ASSEMBLY,0,249.00
46305567,Bowflex Brand,Bowflex Revolution,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,001-7476 Revolution Accessory Rack,0,317.99
46305674,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,8012884 BFX Dual Mat,0,99.00
46305674,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100551 Bowflex HVT,1,1799.00
46305774,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46306088,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46306298,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46306398,Bowflex Brand,Results Treadmill,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100507 BFX BXT216 Treadmill,0,2048.00
46306398,Bowflex Brand,Results Treadmill,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100507-PS5 BXT 216 Protection Plan - 5 years (90 days),0,199.00
46306909,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,1999.00
46306909,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46307011,Bowflex Max Trainer,Bowflex HVT,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,7/24/2017,7/25/2017,100551 Bowflex HVT,1,1259.30
46307011,Bowflex Max Trainer,Bowflex HVT,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,7/24/2017,7/25/2017,8012884 BFX Dual Mat,0,69.30
46307120,Bowflex Catalog,Bowflex Max Trainer,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46307120,Bowflex Catalog,Treadclimber,Electronic - UnSourced,CAM127 1800BOWFLEX_BFC,Internal,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,99.00
46307137,Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/25/2017,10071 Rod Pack  410# upgrade,0,.00
46307241,Bowflex Home Gyms,Bowflex Revolution,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/25/2017,160000 BFX Revolution,1,2099.30
46307241,Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/25/2017,"000-3667 BFX Machine Mat 37.5 x 95.5""",0,69.30
46307241,Bowflex Home Gyms,Bowflex Revolution,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,7/24/2017,7/25/2017,IHA-160000 Revolution Assembly,0,299.00
46307247,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37110 dosbigsl4,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,001-3649 BFX Rod Rjuvnatr w mini 410 add-on,0,14.99
46307247,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37110 dosbigsl4,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
46307247,Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37110 dosbigsl4,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,95146 BFX 310# Rod Upgrade,0,.00
46307354,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46307354,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46307460,Bowflex Max Trainer,Results Treadmill,Short Form,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100501 BFX BXT116 Treadmill,0,1499.00
46307460,Bowflex Max Trainer,Results Treadmill,Short Form,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100501-PS5 BXT 116 Protection Plan - 5 years (90 days),0,169.00
46307461,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,2099.00
46307461,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46307461,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46307561,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46307666,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1749.00
46307666,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,108.99
46307666,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46307767,Bowflex Brand,Results Treadmill,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100501 BFX BXT116 Treadmill,0,1598.00
46307869,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,2099.00
46307869,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/24/2017,7/25/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46307869,Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46307869,Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,7/24/2017,7/25/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,209.00
46307871,Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM45898 DOXFBERESPONSE,Internal,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46308002,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,710000 BFX 1090 Dumbbell Kit,1,549.00
46308105,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,8012884 BFX Dual Mat,0,108.99
46308206,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46308206,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46308309,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46308317,Treadclimber,Treadclimber,Online Search,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
46308317,Treadclimber,Treadclimber,Online Search,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100456-PS5 TC100 Protection Plan - 5 Years (90 Days),0,199.00
46308434,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM39441 dosbigl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46308738,Treadclimber,Treadclimber,Online Search,CAM32595 SAWDOSBIT,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100457 BFX TC200 TREADCLIMBER,1,2549.00
46308738,Treadclimber,Treadclimber,Online Search,CAM32595 SAWDOSBIT,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100457-PS3 TC200 Protection Plan - 3 Years (90 Days),0,199.00
46308738,Treadclimber,Treadclimber,Online Search,CAM32595 SAWDOSBIT,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,93067 LUBE N WALK TREAD LUBE KIT,0,14.99
46308739,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,2099.00
46308739,Bowflex Max Trainer,Treadclimber,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46308739,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
46308844,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,001-3381 Preacher Curl Attach  Xtr X2,0,152.49
46308847,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46308849,Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100334 BFX XTREME 2SE HOME GYM,1,1399.00
46308849,Bowflex Home Gyms,Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,95146 BFX 310# Rod Upgrade,0,.00
46308950,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100340 BFX 4.1 Bench,0,228.99
46309257,Bowflex Brand,Results Treadmill,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100507 BFX BXT216 Treadmill,0,1799.00
46309358,Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100551 Bowflex HVT,1,1799.00
46309559,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46309664,Bowflex HVT,Bowflex Max Trainer,Short Form,CAM51328 DSPTN60*HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1549.00
46309664,Bowflex HVT,Bowflex Max Trainer,Short Form,CAM51328 DSPTN60*HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46309664,Bowflex HVT,Bowflex Max Trainer,Short Form,CAM51328 DSPTN60*HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,169.00
46309664,Bowflex HVT,Treadclimber,Short Form,CAM51328 DSPTN60*HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,10.00
46309670,Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100405 BFX SELECTTECH 560 DUMBBELL KIT,1,499.00
46309670,Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,001-3661 Tricep Rope,0,44.98
46309770,Bowflex Brand,Treadclimber,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100457 BFX TC200 TREADCLIMBER,1,2549.00
46309870,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44564 dosbiesl4,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46309970,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,1999.00
46309970,Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,149.00
46309970,Bowflex Max Trainer,Treadclimber,Online Shopping,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46310474,Bowflex HVT,Bowflex HVT,Online Search,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100551 Bowflex HVT,1,1799.00
46310675,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,1999.00
46310675,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46310675,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,7/24/2017,7/25/2017,100469-PS3 M7 Protection Plan - 3 Years (90 Days),0,149.00
46310776,Results Treadmill,Results Treadmill,Un-Sourced,CAM50746 1800RESULTSTREADMILL,Internal,Call Center Internal,7/24/2017,7/25/2017,100507 BFX BXT216 Treadmill,0,1799.00
46310778,Treadclimber,Treadclimber,Online Shopping,CAM32123 dofg2tfeed1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
46310878,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46310878,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46311079,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100359 BFX MAX TRAINER M5,1,1449.00
46311079,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
46311179,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,7/24/2017,7/25/2017,100456 BFX TC100 TREADCLIMBER,1,1749.00
46311179,Bowflex Home Gyms,Bowflex Selecttech Dumbbells,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,7/24/2017,7/25/2017,100131 BFX 552 Dumbbell Kit,1,299.00
46311583,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM48985 DOSBIESL10,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100469 BFX Max Trainer M7,1,2099.00
46311583,Bowflex Max Trainer,Treadclimber,Online Search,CAM48985 DOSBIESL10,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,10293 TRC Machine Mat,0,.00
46311684,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100358 BFX MAX TRAINER M3,1,1049.00
46311785,Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,Web,7/24/2017,7/25/2017,100131 BFX 552 Dumbbell Kit,1,299.00
46312085,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,7/24/2017,7/25/2017,100456 BFX TC100 TREADCLIMBER,1,2198.99
